branch,commit,feature,path,decision,recordType,subject
codex/f-cut-001-matrices,aa29efcb1df31081949a1846ef9a965f16951e64,F-CUT-003,tasks/features/F-CUT-003.md,EXCLUDED_NON_CODE,decision,feat(cutover): 完成P3清单重匹配与查询
codex/f-cut-001-matrices,aa29efcb1df31081949a1846ef9a965f16951e64,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,feat(cutover): 完成P3清单重匹配与查询
codex/f-cut-001-matrices,9156a1d86cbbe9ecf2671556c31c9c387468c678,F-CUT-001,docs/decisions/open-questions.md,EXCLUDED_NON_CODE,decision,docs(cutover): 登记设备类型Owner阻断
codex/f-cut-001-matrices,9156a1d86cbbe9ecf2671556c31c9c387468c678,F-CUT-003,tasks/features/F-CUT-003.md,EXCLUDED_NON_CODE,decision,docs(cutover): 登记设备类型Owner阻断
codex/f-cut-001-matrices,9156a1d86cbbe9ecf2671556c31c9c387468c678,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 登记设备类型Owner阻断
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-001,docs/decisions/0037-product-master-device-type-assignment.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-001,docs/decisions/open-questions.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-001,docs/design/02d-cross-context-contracts.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-001,docs/design/08-data-model.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-001,docs/design/09-database-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-001,docs/design/10-api-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-003,docs/superpowers/plans/2026-08-31-f-cut-003-p3-dynamic-checklist.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-001,docs/traceability/requirement-matrix.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-001,docs/traceability/requirement-version-coverage.json,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-002,specs/features/F-CUT-002-cutover-intake-and-manual-assessment.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-002,specs/features/F-CUT-002-physical-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-003,specs/features/F-CUT-003-p3-dynamic-checklist-and-manual-fallback.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-003,specs/features/F-CUT-003-physical-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-IMP-001,specs/features/F-IMP-001-device-scope-fact-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-003,tasks/features/F-CUT-003.md,EXCLUDED_NON_CODE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,cc33c6ba172ce14b111c7b3787c12ca20133f2ed,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 锁定设备类型预留接口边界
codex/f-cut-001-matrices,f767ffa8f1c6a010d67e13fa38f9e04ddf0a4036,F-CUT-001,docs/decisions/0037-product-master-device-type-assignment.md,EXCLUDED_NON_CODE,decision,docs(cutover): 对齐既有产品类型公开契约
codex/f-cut-001-matrices,f767ffa8f1c6a010d67e13fa38f9e04ddf0a4036,F-CUT-001,docs/decisions/open-questions.md,EXCLUDED_NON_CODE,decision,docs(cutover): 对齐既有产品类型公开契约
codex/f-cut-001-matrices,f767ffa8f1c6a010d67e13fa38f9e04ddf0a4036,F-CUT-001,docs/design/02d-cross-context-contracts.md,EXCLUDED_NON_CODE,decision,docs(cutover): 对齐既有产品类型公开契约
codex/f-cut-001-matrices,f767ffa8f1c6a010d67e13fa38f9e04ddf0a4036,F-CUT-001,docs/design/08-data-model.md,EXCLUDED_NON_CODE,decision,docs(cutover): 对齐既有产品类型公开契约
codex/f-cut-001-matrices,f767ffa8f1c6a010d67e13fa38f9e04ddf0a4036,F-CUT-001,docs/design/09-database-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 对齐既有产品类型公开契约
codex/f-cut-001-matrices,f767ffa8f1c6a010d67e13fa38f9e04ddf0a4036,F-CUT-001,docs/design/10-api-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 对齐既有产品类型公开契约
codex/f-cut-001-matrices,f767ffa8f1c6a010d67e13fa38f9e04ddf0a4036,F-CUT-003,tasks/features/F-CUT-003.md,EXCLUDED_NON_CODE,decision,docs(cutover): 对齐既有产品类型公开契约
codex/f-cut-001-matrices,f767ffa8f1c6a010d67e13fa38f9e04ddf0a4036,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 对齐既有产品类型公开契约
codex/f-cut-001-matrices,37723669b6dd457b1e779ba0cc505a7e21ca20ad,F-CUT-003,tasks/features/F-CUT-003.md,EXCLUDED_NON_CODE,decision,feat(cutover): 冻结设备类型并驱动P3匹配
codex/f-cut-001-matrices,37723669b6dd457b1e779ba0cc505a7e21ca20ad,UNMAPPED,sql/migrations/V148__fcut_device_product_type_snapshot.sql,NOOP_MIGRATION_EXACT,decision,sql/migrations/V179__fcut_device_product_type_snapshot.sql
codex/f-cut-001-matrices,37723669b6dd457b1e779ba0cc505a7e21ca20ad,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,feat(cutover): 冻结设备类型并驱动P3匹配
codex/f-cut-001-matrices,372f6895f614c15e592c71b235e0011cf617149a,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,fix(cutover): 固定评估产品类型历史投影
codex/f-cut-001-matrices,810e1b7dfdc155d28993e508bbb6af2986b6b012,F-CUT-003,tasks/features/F-CUT-003.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P3清单Task 1评审结果
codex/f-cut-001-matrices,810e1b7dfdc155d28993e508bbb6af2986b6b012,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 回写P3清单Task 1评审结果
codex/f-cut-001-matrices,abc5b534edd6df8aba933f5f399a4c26aba8cddd,F-CUT-003,tasks/features/F-CUT-003.md,EXCLUDED_NON_CODE,decision,feat(cutover): 接入P3清单正向工作台候选
codex/f-cut-001-matrices,abc5b534edd6df8aba933f5f399a4c26aba8cddd,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,feat(cutover): 接入P3清单正向工作台候选
codex/f-cut-001-matrices,c8c75ce5f99219147799ded08af8ce11110cef09,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,fix(cutover): 修复P3清单面板与答案往返
codex/f-cut-001-matrices,587db48d18f5b5d075be1006d3edf748ddc8794c,F-CUT-003,specs/features/README.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P3工作台候选评审状态
codex/f-cut-001-matrices,587db48d18f5b5d075be1006d3edf748ddc8794c,F-CUT-003,tasks/features/F-CUT-003.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P3工作台候选评审状态
codex/f-cut-001-matrices,587db48d18f5b5d075be1006d3edf748ddc8794c,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 回写P3工作台候选评审状态
codex/f-cut-001-matrices,d5f220a99a59bc93712bd75608514e26270da3ac,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 锁定P3采集消费端口闭环
codex/f-cut-001-matrices,148af0e859d4fc4086052516e7a07527f26c6397,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,feat(cutover): 补齐P3自定义项与采集闭环
codex/f-cut-001-matrices,23dff6cdcd3c0d287bd0a26c03447522e5de257c,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,fix(cutover): 收口P3采集异步结果链
codex/f-cut-001-matrices,ad2c854ce0ecab562fe06cd7f16e28c161713496,F-CUT-003,tasks/features/F-CUT-003.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P3采集整改评审结果
codex/f-cut-001-matrices,ad2c854ce0ecab562fe06cd7f16e28c161713496,F-CUT-003,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 回写P3采集整改评审结果
codex/f-cut-001-matrices,2c898d661abd405bb02249b3409e11ea017d813b,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,feat(cutover): 接通任务创建六路由候选
codex/f-cut-001-matrices,97ac132d20a6c42c9a1dbf888142a80a1ec0210e,F-CUT-001,yudao-ui/yudao-ui-admin-vue3/src/views/pms/cutover/cutover-task/cutoverTaskInteraction.spec.ts,APPLIED_CODE,decision,fix(cutover): 收口任务创建候选门禁
codex/f-cut-001-matrices,3ca73f0450b98c21a10d75fca56867cd952ce4f4,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,fix(cutover): 收口六路由错误合同
codex/f-cut-001-matrices,99dc9c66ba66490111b165176dba2ff38fb48e19,F-CUT-002,tasks/features/F-CUT-002.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写六路由候选评审结果
codex/f-cut-001-matrices,99dc9c66ba66490111b165176dba2ff38fb48e19,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 回写六路由候选评审结果
codex/f-cut-001-matrices,a5734d00e8578a6b74f9b711f1ffea112f1ef72a,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,fix(cutover): 收口任务动作与迁移归类
codex/f-cut-001-matrices,744105da67652858801924e9189a3b5958c21cee,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,fix(cutover): 归类项目事实业务异常
codex/f-cut-001-matrices,15ba476c4e74944d654e4c054c4029d4bf77d391,F-CUT-002,tasks/features/F-CUT-002.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写任务一整改状态
codex/f-cut-001-matrices,15ba476c4e74944d654e4c054c4029d4bf77d391,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 回写任务一整改状态
codex/f-cut-001-matrices,9b1a613ed54d2bfa58c332238bc11188ca90792f,UNMAPPED,sql/migrations/V149__fcut002_task_origin_assessment_checks.sql,NOOP_MIGRATION_EXACT,decision,sql/migrations/V180__fcut002_task_origin_assessment_checks.sql
codex/f-cut-001-matrices,9b1a613ed54d2bfa58c332238bc11188ca90792f,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,fix(cutover): 补齐任务来源与评估约束
codex/f-cut-001-matrices,f397f4bc9c9511d7f5ef17924c1e460e305d41ef,F-CUT-002,tasks/features/F-CUT-002.md,EXCLUDED_NON_CODE,decision,docs(cutover): 关闭任务一实施状态
codex/f-cut-001-matrices,f397f4bc9c9511d7f5ef17924c1e460e305d41ef,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 关闭任务一实施状态
codex/f-cut-001-matrices,9f791d64aa1e2350e7e7ef704c4270d8e4514a02,F-CUT-002,tasks/features/F-CUT-002.md,EXCLUDED_NON_CODE,decision,feat(cutover): 收口任务工作台正向交互
codex/f-cut-001-matrices,9f791d64aa1e2350e7e7ef704c4270d8e4514a02,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,feat(cutover): 收口任务工作台正向交互
codex/f-cut-001-matrices,0c18ed0f33051f57c80b9578c655a285083cd6ee,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,fix(cutover): 要求明确选择候选项目
codex/f-cut-001-matrices,83cc20d73dcf5f21ad49d2bec63cb200cc5fae82,F-CUT-002,tasks/features/F-CUT-002.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写任务二页面复审状态
codex/f-cut-001-matrices,83cc20d73dcf5f21ad49d2bec63cb200cc5fae82,F-CUT-001,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 回写任务二页面复审状态
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/design/05-state-machine.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/design/06-workflow-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/design/08a-domain-entity-migration-alignment.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/design/10-api-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/design/11-event-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/design/16-exception-and-idempotency.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/traceability/domain-entity-migration-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/traceability/domain-entity-migration-contract.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/traceability/phase2-contract-map.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/traceability/requirement-matrix.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,docs/traceability/requirement-version-coverage.json,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,specs/features/F-CUT-004-api-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,specs/features/F-CUT-004-legacy-reuse-audit.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,specs/features/F-CUT-004-p4-cutover-plan-authoring.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,specs/features/F-CUT-004-physical-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,specs/features/README.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,tasks/features/F-CUT-004.md,EXCLUDED_NON_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,scripts/generate_domain_entity_migration_contract.py,APPLIED_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,scripts/generate_phase2_contract_map.py,APPLIED_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,04b650dfdabe364d6428c5ed7e249062f439d0e2,F-CUT-004,scripts/tests/test_fcut004_feature_contract.py,APPLIED_CODE,decision,docs(cutover): 建立P4方案Feature候选
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/design/05-state-machine.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/design/06-workflow-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/design/08a-domain-entity-migration-alignment.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/design/09-database-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/design/10-api-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/design/11-event-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/design/16-exception-and-idempotency.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/traceability/domain-entity-migration-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/traceability/domain-entity-migration-contract.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,docs/traceability/phase2-contract-map.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,specs/features/F-CUT-004-api-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,specs/features/F-CUT-004-legacy-reuse-audit.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,specs/features/F-CUT-004-p4-cutover-plan-authoring.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,specs/features/F-CUT-004-physical-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-005,specs/features/F-CUT-005-approval-owner-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,tasks/features/F-CUT-004.md,EXCLUDED_NON_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,scripts/generate_domain_entity_migration_contract.py,APPLIED_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,scripts/generate_phase2_contract_map.py,APPLIED_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,a5334616852cad576297977846c9d579cbd3dd26,F-CUT-004,scripts/tests/test_fcut004_feature_contract.py,APPLIED_CODE,decision,docs(cutover): 收敛P4方案机器合同
codex/f-cut-001-matrices,9c13fcf3ae552247f5a17b322fdb33bfd61c9e74,F-CUT-004,docs/design/09-database-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 修正P4方案事实边界
codex/f-cut-001-matrices,9c13fcf3ae552247f5a17b322fdb33bfd61c9e74,F-CUT-004,specs/features/F-CUT-004-api-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 修正P4方案事实边界
codex/f-cut-001-matrices,9c13fcf3ae552247f5a17b322fdb33bfd61c9e74,F-CUT-004,specs/features/F-CUT-004-p4-cutover-plan-authoring.md,EXCLUDED_NON_CODE,decision,docs(cutover): 修正P4方案事实边界
codex/f-cut-001-matrices,9c13fcf3ae552247f5a17b322fdb33bfd61c9e74,F-CUT-004,specs/features/F-CUT-004-physical-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 修正P4方案事实边界
codex/f-cut-001-matrices,9c13fcf3ae552247f5a17b322fdb33bfd61c9e74,F-CUT-004,tasks/features/F-CUT-004.md,EXCLUDED_NON_CODE,decision,docs(cutover): 修正P4方案事实边界
codex/f-cut-001-matrices,9c13fcf3ae552247f5a17b322fdb33bfd61c9e74,F-CUT-004,scripts/tests/test_fcut004_feature_contract.py,APPLIED_CODE,decision,docs(cutover): 修正P4方案事实边界
codex/f-cut-001-matrices,87b0b066da68840bd7ae172cf41d94cdbb44dee9,F-CUT-001,docs/design/09-database-design.md,EXCLUDED_NON_CODE,decision,docs(cutover): 统一联系人变更版本
codex/f-cut-001-matrices,87b0b066da68840bd7ae172cf41d94cdbb44dee9,F-CUT-004,specs/features/F-CUT-004-api-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 统一联系人变更版本
codex/f-cut-001-matrices,87b0b066da68840bd7ae172cf41d94cdbb44dee9,F-CUT-004,specs/features/F-CUT-004-p4-cutover-plan-authoring.md,EXCLUDED_NON_CODE,decision,docs(cutover): 统一联系人变更版本
codex/f-cut-001-matrices,87b0b066da68840bd7ae172cf41d94cdbb44dee9,F-CUT-004,tasks/features/F-CUT-004.md,EXCLUDED_NON_CODE,decision,docs(cutover): 统一联系人变更版本
codex/f-cut-001-matrices,87b0b066da68840bd7ae172cf41d94cdbb44dee9,F-CUT-001,scripts/tests/test_fcut004_feature_contract.py,APPLIED_CODE,decision,docs(cutover): 统一联系人变更版本
codex/f-cut-001-matrices,644816f244483e24b72f03d8bf7d242f64a5d8ca,F-CUT-004,specs/features/F-CUT-004-api-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P4机器合同通过
codex/f-cut-001-matrices,644816f244483e24b72f03d8bf7d242f64a5d8ca,F-CUT-004,specs/features/F-CUT-004-p4-cutover-plan-authoring.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P4机器合同通过
codex/f-cut-001-matrices,644816f244483e24b72f03d8bf7d242f64a5d8ca,F-CUT-004,specs/features/F-CUT-004-physical-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P4机器合同通过
codex/f-cut-001-matrices,644816f244483e24b72f03d8bf7d242f64a5d8ca,F-CUT-005,specs/features/F-CUT-005-approval-owner-contract.json,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P4机器合同通过
codex/f-cut-001-matrices,644816f244483e24b72f03d8bf7d242f64a5d8ca,F-CUT-004,tasks/features/F-CUT-004.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P4机器合同通过
codex/f-cut-001-matrices,644816f244483e24b72f03d8bf7d242f64a5d8ca,F-CUT-004,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 回写P4机器合同通过
codex/f-cut-001-matrices,55087b962165a6a0379641c452987ed05b73da6b,F-CUT-004,specs/features/F-CUT-004-p4-cutover-plan-authoring.md,EXCLUDED_NON_CODE,decision,docs(cutover): 基线化P4方案Feature
codex/f-cut-001-matrices,55087b962165a6a0379641c452987ed05b73da6b,F-CUT-004,specs/features/README.md,EXCLUDED_NON_CODE,decision,docs(cutover): 基线化P4方案Feature
codex/f-cut-001-matrices,55087b962165a6a0379641c452987ed05b73da6b,F-CUT-004,tasks/features/F-CUT-004.md,EXCLUDED_NON_CODE,decision,docs(cutover): 基线化P4方案Feature
codex/f-cut-001-matrices,55087b962165a6a0379641c452987ed05b73da6b,F-CUT-004,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 基线化P4方案Feature
codex/f-cut-001-matrices,90e181bb0258082d07609baeffc3988cda9537d2,F-CUT-004,docs/superpowers/plans/2026-09-01-f-cut-004-p4-cutover-plan-authoring.md,EXCLUDED_NON_CODE,decision,docs(cutover): 制定P4方案实施计划
codex/f-cut-001-matrices,90e181bb0258082d07609baeffc3988cda9537d2,F-CUT-004,specs/features/F-CUT-004-p4-cutover-plan-authoring.md,EXCLUDED_NON_CODE,decision,docs(cutover): 制定P4方案实施计划
codex/f-cut-001-matrices,90e181bb0258082d07609baeffc3988cda9537d2,F-CUT-004,tasks/features/F-CUT-004.md,EXCLUDED_NON_CODE,decision,docs(cutover): 制定P4方案实施计划
codex/f-cut-001-matrices,90e181bb0258082d07609baeffc3988cda9537d2,F-CUT-004,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 制定P4方案实施计划
codex/f-cut-001-matrices,9ef7545d9fabe7ff3f839988295c95c9fef4744d,F-CUT-004,docs/superpowers/plans/2026-09-01-f-cut-004-p4-cutover-plan-authoring.md,EXCLUDED_NON_CODE,decision,docs(cutover): 改为P4正向闭环实施顺序
codex/f-cut-001-matrices,9ef7545d9fabe7ff3f839988295c95c9fef4744d,F-CUT-004,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 改为P4正向闭环实施顺序
codex/f-cut-001-matrices,7b92358b380350051a3797d73b5f044275500b5a,F-CUT-004,docs/traceability/requirement-matrix.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P4方案计划通过
codex/f-cut-001-matrices,7b92358b380350051a3797d73b5f044275500b5a,F-CUT-004,docs/traceability/requirement-version-coverage.json,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P4方案计划通过
codex/f-cut-001-matrices,7b92358b380350051a3797d73b5f044275500b5a,F-CUT-004,specs/features/README.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P4方案计划通过
codex/f-cut-001-matrices,7b92358b380350051a3797d73b5f044275500b5a,F-CUT-004,tasks/features/F-CUT-004.md,EXCLUDED_NON_CODE,decision,docs(cutover): 回写P4方案计划通过
codex/f-cut-001-matrices,7b92358b380350051a3797d73b5f044275500b5a,F-CUT-004,-,NO_NET_CODE_CHANGE,decision,docs(cutover): 回写P4方案计划通过
