branch,path,decision,detail
codex/f-cut-001-matrices,pms-module-commerce/src/main/resources/mapper/authority/OrderContractRelationAuthorityMapper.xml,CONFLICT_ADAPT_REQUIRED,"Checking patch pms-module-commerce/src/main/resources/mapper/authority/OrderContractRelationAuthorityMapper.xml...
error: pms-module-commerce/src/main/resources/mapper/authority/OrderContractRelationAuthorityMapper.xml: already exists in working directory
"
codex/f-cut-001-matrices,pms-module-commerce/src/main/resources/mapper/authority/OrderLineAuthorityMapper.xml,CONFLICT_ADAPT_REQUIRED,"Checking patch pms-module-commerce/src/main/resources/mapper/authority/OrderLineAuthorityMapper.xml...
error: pms-module-commerce/src/main/resources/mapper/authority/OrderLineAuthorityMapper.xml: already exists in working directory
"
codex/f-cut-001-matrices,pms-module-commerce/src/main/resources/mapper/authority/SalesOrderAuthorityMapper.xml,CONFLICT_ADAPT_REQUIRED,"Checking patch pms-module-commerce/src/main/resources/mapper/authority/SalesOrderAuthorityMapper.xml...
error: pms-module-commerce/src/main/resources/mapper/authority/SalesOrderAuthorityMapper.xml: already exists in working directory
"
codex/f-cut-001-matrices,pms-module-commerce/src/main/resources/mapper/scope/CommerceDeliveryScopeCommandMapper.xml,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/FCom001MigrationContractTest.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/FCom001MigrationMySqlTest.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/FCom001RelationIdentityMigrationContractTest.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/api/CommercePublicContractTest.java,CONFLICT_ADAPT_REQUIRED,"Checking patch pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/api/CommercePublicContractTest.java...
error: pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/api/CommercePublicContractTest.java: already exists in working directory
"
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/dal/mysql/scope/CommerceDeliveryScopeCommandMapperContractTest.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityCandidateMySqlTest.java,CONFLICT_ADAPT_REQUIRED,"ule-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityCandidateMySqlTest.java...
error: pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityCandidateMySqlTest.java: already exists in working directory
"
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityCandidateServiceTest.java,CONFLICT_ADAPT_REQUIRED,"commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityCandidateServiceTest.java...
error: pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityCandidateServiceTest.java: already exists in working directory
"
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityIngestMySqlTest.java,CONFLICT_ADAPT_REQUIRED,"ms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityIngestMySqlTest.java...
error: pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityIngestMySqlTest.java: already exists in working directory
"
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityIngestServiceTest.java,CONFLICT_ADAPT_REQUIRED,"odule-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityIngestServiceTest.java...
error: pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/authority/CommerceAuthorityIngestServiceTest.java: already exists in working directory
"
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/scope/CommerceDeliveryScopeAuditContractTest.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/scope/CommerceDeliveryScopeCommandMySqlTest.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/scope/CommerceDeliveryScopeCommandServiceTest.java,CONFLICT_ADAPT_REQUIRED,"ule-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/scope/CommerceDeliveryScopeCommandServiceTest.java...
error: pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/scope/CommerceDeliveryScopeCommandServiceTest.java: already exists in working directory
"
codex/f-cut-001-matrices,pms-module-commerce/src/test/java/cn/iocoder/yudao/module/pms/commerce/service/scope/DeviceAndLocationFactAdapterTest.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-customer/pms-module-customer-api/src/main/java/cn/iocoder/yudao/module/pms/customer/api/servicelevel/CustomerServiceLevelFactApi.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-customer/pms-module-customer-api/src/main/java/cn/iocoder/yudao/module/pms/customer/api/servicelevel/CustomerServiceLevelFactException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-customer/pms-module-customer-api/src/main/java/cn/iocoder/yudao/module/pms/customer/api/servicelevel/dto/CustomerServiceLevelFact.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-customer/pms-module-customer-api/src/main/java/cn/iocoder/yudao/module/pms/customer/api/servicelevel/dto/CustomerServiceLevelFactQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-customer/pms-module-customer-api/src/main/java/cn/iocoder/yudao/module/pms/customer/api/servicelevel/dto/CustomerServiceLevelFactResult.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-customer/pms-module-customer-api/src/main/java/cn/iocoder/yudao/module/pms/customer/api/servicelevel/dto/CustomerServiceLevelFactRevalidationQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-customer/pms-module-customer-api/src/main/java/cn/iocoder/yudao/module/pms/customer/api/servicelevel/dto/ExpectedCustomerServiceLevelFact.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-customer/src/test/java/cn/iocoder/yudao/module/pms/customer/api/servicelevel/CustomerServiceLevelFactApiContractTest.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/pom.xml,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/CutoverApprovalFactApi.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/CutoverApprovalFactException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/ApprovalContractRules.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/ApprovalStatus.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CommandOutcome.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CutoverApprovalCommandResult.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CutoverApprovalFact.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CutoverApprovalFactQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CutoverApprovalInspectResult.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CutoverApprovalPauseCommand.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CutoverApprovalRevalidationQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CutoverApprovalRevalidationResult.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CutoverApprovalStartCommand.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/CutoverApprovalStartResult.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/ExpectedCutoverApprovalFact.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/InspectStatus.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/RevalidationStatus.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/dto/StartOutcome.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/CutoverSpareCallbackApi.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/CutoverSpareCallbackException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/dto/SpareCallbackContractRules.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/dto/SpareExternalReferenceBindingCommand.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/dto/SpareExternalReferenceBindingResult.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/dto/SpareReferenceBindingOutcome.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/dto/SpareStatusCallbackCommand.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/dto/SpareStatusCallbackOutcome.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/dto/SpareStatusCallbackResult.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/spare/dto/SpareStatusSnapshotNormalizer.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/task/CutoverTaskIntakeApi.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/task/CutoverTaskIntakeException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/task/dto/CutoverTaskIntakeCommand.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/task/dto/CutoverTaskIntakeResult.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover-api/src/test/java/cn/iocoder/yudao/module/pms/cutover/api/spare/CutoverSpareCallbackApiContractTest.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/pom.xml,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/CutoverApprovalFactApiImpl.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/approval/CutoverApprovalFactTransactionExecutor.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/api/task/CutoverTaskIntakeApiImpl.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/configuration/CutoverConfigurationController.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/configuration/vo/CutoverConfigurationRespVO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/configuration/vo/CutoverConfigurationSaveReqVO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/configuration/vo/CutoverConfigurationValidationRespVO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/dashboard/CutoverDashboardController.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/dashboard/CutoverDashboardErrorData.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/dashboard/CutoverDashboardKpiData.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/dashboard/CutoverDashboardRequestContext.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverApprovalContractException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverApprovalController.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverApprovalRequestCodec.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverApprovalRequestContext.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverApprovalRequestException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverChecklistController.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverChecklistRequestContext.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverClosureContractException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverClosureController.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverClosureRequestCodec.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverClosureRequestContext.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverClosureRequestException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverPlanContractException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverPlanController.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverPlanRequestCodec.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverPlanRequestContext.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverPlanRequestException.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverTaskController.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverTaskErrorData.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverTaskRequestCodec.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/CutoverTaskRequestContext.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/vo/CutoverCreateContextRespVO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/vo/CutoverTaskReqVO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/vo/approval/CutoverApprovalRequests.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/vo/approval/CutoverApprovalResponses.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/vo/checklist/CutoverChecklistReqVO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/controller/admin/taskv2/vo/closure/CutoverClosureResponse.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/approval/CutoverApprovalInstanceDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/approval/CutoverApprovalNodeDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/approval/CutoverApprovalNotificationDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/approval/CutoverApprovalReassignmentDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/approval/CutoverApprovalReviewItemDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/checklist/CutoverChecklistDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/checklist/CutoverChecklistItemDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/checklist/CutoverChecklistItemResultDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/closure/CutoverClosureAttachmentDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/closure/CutoverClosureDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/closure/CutoverCollectionEvidenceDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/configuration/CutoverChecklistBindingRuleRevisionDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/configuration/CutoverChecklistItemDefinitionRevisionDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/configuration/CutoverConfigurationRevisionDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/planv2/CutoverPlanRevisionDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/planv2/CutoverPlanStepDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/planv2/CutoverSupportArrangementDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/spare/CutoverSpareApplicationReferenceDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/spare/CutoverSpareManualEvidenceDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/spare/CutoverSpareStatusRevisionDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/taskv2/CutoverAssessmentDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/taskv2/CutoverTaskDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/taskv2/CutoverTaskDeviceScopeDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/dataobject/taskv2/CutoverTaskStageHistoryDO.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/CutoverApprovalInstanceMapper.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/CutoverApprovalNodeMapper.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/CutoverApprovalNotificationMapper.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/CutoverApprovalReassignmentMapper.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/CutoverApprovalReviewItemMapper.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/projection/ApprovalReassignmentPageRow.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/projection/ApprovalTodoPageRow.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalInstanceLockQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalInstanceReassignmentUpdate.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalInstanceStateUpdate.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalNodeLockQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalNodeStatusUpdate.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalNotificationClaimQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalNotificationDeliveryUpdate.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalReassignmentPageQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalTaskQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ApprovalTodoPageQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ExternalApprovalNotificationClaimQuery.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/approval/query/ExternalApprovalNotificationDeliveryUpdate.java,NOOP_EXACT,same blob
codex/f-cut-001-matrices,pms-module-cutover/src/main/java/cn/iocoder/yudao/module/pms/cutover/dal/mysql/checklist/CutoverChecklistItemMapper.java,NOOP_EXACT,same blob
